Herd,Location,Source,Year,Population,SE,Subspecies,Ecotype,Latitude,Longitude,NAO,PDO,AO,AMO,ENSO,Wolves?,Predators,Biome (S/W),Semi-Domestic?,Note,Harvest,Annual Precip (?),Temps (?),Max Range Size (km^2)
Nunivak Island,"Nunivak, AK",,1930,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.4578,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1931,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.1307,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1932,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.404,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1933,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.5174,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1934,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.7287,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1935,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.5237,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1936,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.5549,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1937,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.0413,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1938,12000,NA,R. t. granti,Domestic,60.1,-166.35,,0.1981,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/20177?Reference=21468,1939,17000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.3432,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1940,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.7148,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1941,NA,NA,R. t. granti,Domestic,60.1,-166.35,,2.3131,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1942,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.5221,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1943,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.0272,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1944,30000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.5,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1945,7000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.2341,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1946,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.2546,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1947,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.0803,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1948,8500,NA,R. t. granti,Domestic,60.1,-166.35,,-0.809,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1949,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.4037,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1950,5165,NA,R. t. granti,Domestic,60.1,-166.35,,-1.6916,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1951,5000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.5596,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1952,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.1526,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1953,3000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.4412,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1954,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.0633,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1955,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.8641,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1956,4900,NA,R. t. granti,Domestic,60.1,-166.35,,-1.5221,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1957,7000,NA,R. t. granti,Domestic,60.1,-166.35,,0.4002,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1958,9000,NA,R. t. granti,Domestic,60.1,-166.35,,1.0287,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1959,12000,NA,R. t. granti,Domestic,60.1,-166.35,,0.6387,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1960,14332,NA,R. t. granti,Domestic,60.1,-166.35,,0.2502,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1961,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.364,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1962,12000,NA,R. t. granti,Domestic,60.1,-166.35,,-1.0888,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1963,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.328,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1964,15500,NA,R. t. granti,Domestic,60.1,-166.35,,-0.7568,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1965,10000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.1733,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://scholarworks.alaska.edu/bitstream/handle/11122/8258/Bos_G_1967.pdf?sequence=1&isAllowed=y,1966,8000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.2616,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1967,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.5279,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/20282?Reference=21575,1968,10000,NA,R. t. granti,Domestic,60.1,-166.35,,-0.0144,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1969,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.177,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1970,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.2688,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1971,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.3002,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/108271,1972,4000,NA,R. t. granti,Domestic,60.1,-166.35,,-1.028,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1973,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.8555,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1974,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.1682,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1975,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.185,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1976,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.1349,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1977,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.298,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1978,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.3007,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/40131,1979,3650,NA,R. t. granti,Domestic,60.1,-166.35,,0.3599,,,,0,0,Tundra/Tundra,1,"3500-3800 animals. Picked middle #, can get SE from this?",,,,
Nunivak Island,"Nunivak, AK",,1980,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.5412,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1981,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.0472,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1982,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.0073,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1983,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.3785,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1984,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.8305,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1985,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.2872,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1986,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.2449,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1987,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.345,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1988,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.3367,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://pdfs.semanticscholar.org/6d8a/9e1b91813fa6b1fd10f76c02c0dae441b4ed.pdf,1989,6500,NA,R. t. granti,Domestic,60.1,-166.35,,-0.1253,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1990,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.3137,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1991,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.4565,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/20155?Reference=21447,1992,4300,NA,R. t. granti,Domestic,60.1,-166.35,,0.9694,,,,0,0,Tundra/Tundra,1,Can't find data from the 1990s and some of the 80s- but its out there,,,,
Nunivak Island,"Nunivak, AK",,1993,NA,NA,R. t. granti,Domestic,60.1,-166.35,,1.1967,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1994,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.0911,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1995,3246,NA,R. t. granti,Domestic,60.1,-166.35,,0.6763,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1996,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.8716,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/20177?Reference=21468,1997,3510,NA,R. t. granti,Domestic,60.1,-166.35,,1.5275,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1998,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.1772,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,1999,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-1.2129,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,2000,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.5021,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/20180?Reference=21472,2001,4251,NA,R. t. granti,Domestic,60.1,-166.35,,-0.5632,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://ecos.fws.gov/ServCat/DownloadFile/20181?Reference=21475,2002,4318,NA,R. t. granti,Domestic,60.1,-166.35,,-0.0833,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,2003,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.5993,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2004,4169,NA,R. t. granti,Domestic,60.1,-166.35,,0.2471,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,2005,NA,NA,R. t. granti,Domestic,60.1,-166.35,,0.2945,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2006,3250,NA,R. t. granti,Domestic,60.1,-166.35,,0.0585,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,2007,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.1606,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",,2008,NA,NA,R. t. granti,Domestic,60.1,-166.35,,-0.979,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",https://www.arlis.org/docs/vol1/B/648031763.pdf,2009,1192,NA,R. t. granti,Domestic,60.1,-166.35,,-0.4662,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2010,1605,NA,R. t. granti,Domestic,60.1,-166.35,,-0.6209,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2011,1534,NA,R. t. granti,Domestic,60.1,-166.35,,-1.4458,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2012,1792,NA,R. t. granti,Domestic,60.1,-166.35,,-1.2326,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2013,1863,NA,R. t. granti,Domestic,60.1,-166.35,,-0.6036,,,,0,0,Tundra/Tundra,1,,,,,
Nunivak Island,"Nunivak, AK",http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/muskox_2015_chapter_1_unit_18.pdf,2014,1899,NA,R. t. granti,Domestic,60.1,-166.35,,1.1313,,,,0,0,Tundra/Tundra,1,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1970,242000,NA,R. t. granti,Barren-ground,67,-158,-1.08,-0.2688,,,,1,2,Tundra/Taiga,0,"When riverest and minimum counts reported, the higher of the two estimates is reported here",,,,
Western Arctic,Alaska,,1971,NA,NA,R. t. granti,Barren-ground,67,-158,-0.08,-1.3002,,,,1,2,Tundra/Taiga,0,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,< Which is what was done in table 1 here,,,
Western Arctic,Alaska,,1972,NA,NA,R. t. granti,Barren-ground,67,-158,2.05,-1.028,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1973,NA,NA,R. t. granti,Barren-ground,67,-158,0.27,-0.8555,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1974,NA,NA,R. t. granti,Barren-ground,67,-158,2.18,-0.1682,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1975,NA,NA,R. t. granti,Barren-ground,67,-158,0.01,-1.185,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1976,75000,NA,R. t. granti,Barren-ground,67,-158,0.59,-0.1349,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1977,NA,NA,R. t. granti,Barren-ground,67,-158,-2.08,0.298,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1978,107000,NA,R. t. granti,Barren-ground,67,-158,-0.42,0.3007,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1979,NA,NA,R. t. granti,Barren-ground,67,-158,-0.23,0.3599,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1980,138000,NA,R. t. granti,Barren-ground,67,-158,-1.58,0.5412,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1981,NA,NA,R. t. granti,Barren-ground,67,-158,-0.55,1.0472,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1982,217863,NA,R. t. granti,Barren-ground,67,-158,2.63,0.0073,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1983,NA,NA,R. t. granti,Barren-ground,67,-158,0.38,1.3785,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1984,NA,NA,R. t. granti,Barren-ground,67,-158,2.17,0.8305,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1985,NA,NA,R. t. granti,Barren-ground,67,-158,-3.09,0.2872,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1986,229000,NA,R. t. granti,Barren-ground,67,-158,3.14,1.2449,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1987,NA,NA,R. t. granti,Barren-ground,67,-158,-3.01,1.345,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1988,343000,NA,R. t. granti,Barren-ground,67,-158,-0.13,0.3367,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1989,NA,NA,R. t. granti,Barren-ground,67,-158,2.38,-0.1253,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1990,417000,NA,R. t. granti,Barren-ground,67,-158,3.88,-0.3137,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1991,NA,NA,R. t. granti,Barren-ground,67,-158,1.14,-0.4565,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1992,NA,NA,R. t. granti,Barren-ground,67,-158,2.54,0.9694,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1993,478822,NA,R. t. granti,Barren-ground,67,-158,1.71,1.1967,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1994,NA,NA,R. t. granti,Barren-ground,67,-158,2.86,-0.0911,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1995,NA,NA,R. t. granti,Barren-ground,67,-158,-1.11,0.6763,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1996,463000,NA,R. t. granti,Barren-ground,67,-158,-1.98,0.8716,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1997,NA,NA,R. t. granti,Barren-ground,67,-158,-0.93,1.5275,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,1998,NA,NA,R. t. granti,Barren-ground,67,-158,1.03,0.1772,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,1999,444597,NA,R. t. granti,Barren-ground,67,-158,2.25,-1.2129,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2000,NA,NA,R. t. granti,Barren-ground,67,-158,1.18,-0.5021,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2001,NA,NA,R. t. granti,Barren-ground,67,-158,-1.91,-0.5632,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2002,NA,NA,R. t. granti,Barren-ground,67,-158,1,-0.0833,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,2003,490000,NA,R. t. granti,Barren-ground,67,-158,-0.09,0.5993,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2004,NA,NA,R. t. granti,Barren-ground,67,-158,0.7,0.2471,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2005,NA,NA,R. t. granti,Barren-ground,67,-158,-1.35,0.2945,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2006,NA,NA,R. t. granti,Barren-ground,67,-158,-0.2,0.0585,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,2007,381501,NA,R. t. granti,Barren-ground,67,-158,1.35,-0.1606,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2008,NA,NA,R. t. granti,Barren-ground,67,-158,1.72,-0.979,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,2009,355828,NA,R. t. granti,Barren-ground,67,-158,0.72,-0.4662,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2010,NA,NA,R. t. granti,Barren-ground,67,-158,-5.96,-0.6209,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,2011,324963,NA,R. t. granti,Barren-ground,67,-158,2.95,-1.4458,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2012,NA,NA,R. t. granti,Barren-ground,67,-158,-0.25,-1.2326,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/research/wildlife/speciesmanagementreports/pdfs/caribou_2015_chapter_14_wah.pdf,2013,234757,NA,R. t. granti,Barren-ground,67,-158,0.9,-0.6036,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2014,NA,NA,R. t. granti,Barren-ground,67,-158,2.97,1.1313,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2015,NA,NA,R. t. granti,Barren-ground,67,-158,4.09,1.5746,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,https://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/caribou_trails/caribou_trails_2019.pdf,2016,201000,NA,R. t. granti,Barren-ground,67,-158,1.7,1.3134,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,https://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/caribou_trails/caribou_trails_2019.pdf,2017,259000,NA,R. t. granti,Barren-ground,67,-158,1.14,0.538,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,,2018,NA,NA,R. t. granti,Barren-ground,67,-158,2.83,0.2309,,,,1,2,Tundra/Taiga,0,,,,,
Western Arctic,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/caribou_trails/caribou_trails_2020.pdf,2019,244077,NA,R. t. granti,Barren-ground,67,-158,0.25,0.6504,,,,1,2,Tundra/Taiga,0,,,,,
Central Arctic,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1975,5000,NA,R. t. granti,Barren-ground,68.8,-152,,,,,,1,2,Tundra/Tundra,0,Rivest estimates reported instead of minimum counts when available ,,,,
Central Arctic,Alaska,,1976,NA,NA,R. t. granti,Barren-ground,68.8,-152,,,,,,1,2,Tundra/Tundra,0,,,,,
Central Arctic,Alaska,,1977,NA,NA,R. t. granti,Barren-ground,68.8,-152,,,,,,1,2,Tundra/Tundra,0,,,,,
Central Arctic,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1978,6000,NA,R. t. granti,Barren-ground,68.8,-152,,,,,,1,2,Tundra/Tundra,0,,,,,
Central Arctic,Alaska,,1979,NA,NA,R. t. granti,Barren-ground,68.8,-152,,,,,,1,2,Tundra/Tundra,0,,,,,
